location,date,ave_temperature,min_temperature,min_temperature_time,max_temperature,max_temperature_time,precipitation,max_wind_speed,max_wind_speed_time,ave_wind_speed,max_wind_speed_direction
783,2019-05-01,14.1,9.2,515,22,1348,0,7.4,1239,1.3,303.8
783,2019-05-02,13.7,4.7,533,24.5,1504,0,6,1538,1.2,343.1
783,2019-05-03,15.9,4.5,536,29.5,1451,0,6,1524,1.2,295.3
783,2019-05-04,17.5,5.8,549,28.7,1317,0,5.7,1421,.9,348.8
783,2019-05-05,18,8.1,543,28.9,1353,0,7.4,1309,1,255.9
783,2019-05-06,13.7,5.8,2353,20.9,1320,0,7.7,1330,2,334.7
783,2019-05-07,12.8,2.4,425,23.2,1442,0,8.3,1202,1.3,306.6
783,2019-05-08,13.7,3.5,459,23.7,1331,0,5.6,1359,1,345.9
783,2019-05-09,15.4,7.1,533,25.6,1521,0,6.7,1604,1.2,292.5
783,2019-05-10,16.8,5.8,542,28.5,1450,0,6.3,1622,1,315
783,2019-05-11,17.9,6.7,541,29,1407,0,5.9,1641,1,303.8
783,2019-05-12,19.5,10.9,608,29.7,1343,0,6.1,1430,1,241.9
783,2019-05-13,19.2,9.7,500,28.3,1350,0,6,1429,1.2,129.4
783,2019-05-14,21.7,14.8,454,29.6,1617,0,5.2,1708,1,331.9
783,2019-05-15,22.4,14.7,549,31.7,1514,0,6.5,1726,1.2,202.5
783,2019-05-16,22.9,14.9,541,31.3,1356,0,6.7,1715,1.4,210.9
783,2019-05-17,20.9,14.3,457,29.6,1349,10,7.2,1910,1.5,213.8
783,2019-05-18,19.1,16.3,438,21.8,1717,33,7.1,1559,2.5,81.6
783,2019-05-19,20.7,18.8,143,22.9,1029,0,6.7,1033,1.9,101.3
783,2019-05-20,15.8,8.4,2352,20.9,41,.5,8,1654,1.9,331.9
783,2019-05-21,15.9,6.2,507,25.7,1445,0,7,1451,1.3,250.3
783,2019-05-22,19,8,428,29.3,1500,0,6.2,1534,1.2,284.1
783,2019-05-23,21.7,11.9,423,31.4,1558,0,4.5,1003,1,267.2
783,2019-05-24,22.1,14.2,330,31.5,1424,0,8.1,1323,1.5,199.7
783,2019-05-25,21.2,13.8,347,30.3,1404,0,4.2,1631,.9,250.3
783,2019-05-26,22.5,15.2,537,29.8,1308,.5,8.3,1241,2,202.5
783,2019-05-27,17.9,12.3,2345,21.4,43,27,8,837,1.8,168.8
783,2019-05-28,16.5,10.2,425,24.2,1436,0,6.9,1247,1.2,312.2
783,2019-05-29,18.5,8.4,458,28.5,1231,0,6.5,1251,1.1,306.6
783,2019-05-30,20,11.6,529,29.2,1319,0,4.8,1359,1.1,253.1
783,2019-05-31,18.1,13.2,2356,25,1528,2.5,5.1,1707,1.3,298.1
783,2019-06-01,19.3,12,431,27.6,1351,0,4.8,1543,.9,255.9
783,2019-06-02,20.6,12.5,521,30,1436,0,5.4,1330,1,326.3
783,2019-06-03,21.7,12.3,427,31.6,1454,0,6,1516,1,253.1
783,2019-06-04,22.7,14.8,452,32.6,1423,0,6.2,1642,1.1,312.2
783,2019-06-05,23.4,15,512,32.6,1444,0,6.3,1516,1,300.9
783,2019-06-06,21.6,16.9,2151,29,1235,26,7.7,1816,1.6,132.2
783,2019-06-07,20,17.6,8,23.7,1437,4,5.8,1507,1.4,292.5
783,2019-06-08,21.2,17.8,231,26,1424,0,4.9,1745,1,312.2
783,2019-06-09,21.7,16.7,251,28.8,1437,0,5.8,1753,1,216.6
783,2019-06-10,19.6,16.9,532,23.4,1250,4,4.1,232,1.1,213.8
783,2019-06-11,18.7,15.2,2356,24.2,1601,1,5.4,1750,1,343.1
783,2019-06-12,20.1,13.4,449,27.7,1505,0,4.3,2044,.9,250.3
783,2019-06-13,21.4,14.5,444,29.7,1516,0,4.9,1538,.9,208.1
783,2019-06-14,20,16.8,1,24.7,1356,.5,3.5,1358,.7,298.1
783,2019-06-15,20.8,15.8,549,26.7,1236,0,8.2,1513,1.6,286.9
783,2019-06-16,20.6,14.4,436,28,1252,0,5.7,1133,1.1,255.9
783,2019-06-17,21.6,15.6,140,29,1547,0,4.8,1425,.9,326.3
783,2019-06-18,22.4,17.3,139,28,1545,0,5.2,1421,.8,272.8
783,2019-06-19,23.5,18.5,510,30.2,1403,0,5.3,1726,1,326.3
783,2019-06-20,23.5,16.5,513,31.2,1329,0,5.4,1601,1,258.8
783,2019-06-21,23.4,17.4,459,31.3,1404,0,5.6,1426,1.1,306.6
783,2019-06-22,22.5,17.1,220,29.7,1358,3,6.3,1550,.9,312.2
783,2019-06-23,23.6,19.6,2357,30.6,1438,0,7.1,1650,1.5,331.9
783,2019-06-24,23.7,17.5,334,31.4,1503,0,5.5,1524,1.2,337.5
783,2019-06-25,24.3,17.4,433,32.4,1246,0,5.4,1541,1.1,227.8
783,2019-06-26,20.7,18.4,859,23.2,1548,22.5,5.9,1000,1.3,75.9
783,2019-06-27,25.2,21.6,2,31.3,1456,4,5.5,1619,1.1,270
783,2019-06-28,24.1,19.5,415,30.6,1526,0,5.9,1559,1,261.6
783,2019-06-29,21.9,21,914,22.5,1921,55,5,1153,.9,42.2
783,2019-06-30,24.4,20.4,454,29.1,1517,0,4,1819,1,281.3
783,2019-07-01,22.9,20.8,414,26.7,1527,5,4.9,1651,.6,191.3
783,2019-07-02,23.7,18.5,0,30.5,1435,0,4.9,1625,.9,16.9
783,2019-07-03,22.8,17.3,335,29.3,1535,0,3.9,1942,.8,300.9
783,2019-07-04,24.6,18.3,516,31.7,1534,0,3.9,1706,.8,334.7
783,2019-07-05,26,19.6,454,34.3,1504,0,3.6,1816,.8,337.5
783,2019-07-06,26.1,19.5,457,33.4,1445,0,6.9,1528,1.3,75.9
783,2019-07-07,23.9,19.9,516,31.3,1330,2,6.6,1514,1.2,202.5
783,2019-07-08,24,19.5,641,29.5,1557,0,5.2,1906,1.3,270
783,2019-07-09,24.3,20.3,609,28.7,1326,1.5,5.3,1445,1.1,188.4
783,2019-07-10,21.2,19.7,821,23.1,1,22.5,5.4,1637,1.1,36.6
783,2019-07-11,21.6,19.7,530,24.4,1257,.5,5,1353,1,255.9
783,2019-07-12,23.7,18.4,451,29.4,1417,0,3.9,1153,.9,337.5
783,2019-07-13,23.9,20.2,511,29.4,1605,0,3.9,1810,.7,295.3
783,2019-07-14,25,20.1,238,31.4,1343,0,5,1427,.8,0
783,2019-07-15,24.9,19.6,343,30.8,1508,0,4.6,1802,.8,247.5
783,2019-07-16,25,20.4,541,31.4,1525,6,3.9,1655,1,329.1
783,2019-07-17,25.9,20.5,533,31.5,1504,3.5,5.5,1554,1,188.4
783,2019-07-18,23.8,20.2,644,26.9,1526,29,5.4,423,1.3,90
783,2019-07-19,25,23.3,249,28.1,1404,5,8.9,2254,1.7,112.5
783,2019-07-20,24.1,22.6,2300,26.1,1118,50.5,8.1,2118,2.6,222.2
783,2019-07-21,25.3,23,9,28,1621,10.5,5.2,755,1.5,210.9
783,2019-07-22,27.5,23.6,505,33.6,1533,0,5.1,1847,.9,267.2
783,2019-07-23,28.2,25.2,303,32.6,1433,0,6.8,1618,1.5,225
783,2019-07-24,27.5,26,603,29.3,1457,0,5.1,44,1.3,202.5
783,2019-07-25,27.8,25.3,219,32.2,1537,6,6.4,1521,1.2,205.3
783,2019-07-26,27.8,25.9,2350,30.4,1148,10.5,4.9,1302,1.2,191.3
783,2019-07-27,26.8,25.1,439,28.6,1639,44.5,4.6,733,.9,188.4
783,2019-07-28,27.7,25.1,809,30.8,1711,14,5.8,1717,1.3,213.8
783,2019-07-29,28.3,22.9,532,33.3,1410,0,6.8,1453,1.6,205.3
783,2019-07-30,29,24.9,415,33.6,1419,0,9,1540,2.1,270
783,2019-07-31,29.5,26.5,2130,34.6,1525,0,7.5,1251,1.9,219.4
783,2019-08-01,28.6,23.5,554,35,1604,0,4.6,1717,.9,281.3
783,2019-08-02,28.3,24.1,603,35.7,1548,9,4.3,1716,.7,329.1
783,2019-08-03,28.7,23.8,501,34.5,1237,3,6.3,1411,.9,253.1
783,2019-08-04,28.5,23.5,551,35.7,1618,0,5.1,1337,.8,112.5
783,2019-08-05,28.9,23.7,350,35.3,1539,0,4,1800,.9,303.8
783,2019-08-06,29,24.3,548,34.4,1315,0,5.7,1525,1.1,53.4
783,2019-08-07,29.5,25,321,34.5,1505,0,5.5,1808,1.3,241.9
783,2019-08-08,28.3,25.4,314,34.1,1212,4,5.5,1432,1,357.2
783,2019-08-09,28.8,24.1,608,34.4,1419,0,3.9,1551,.8,123.8
783,2019-08-10,29.8,24.9,432,35.2,1344,0,6.8,2038,2.1,115.3
783,2019-08-11,28.5,26.2,422,33.3,1258,12.5,9.9,1724,3.2,81.6
783,2019-08-12,28.4,25.3,522,31.7,1243,22.5,7.4,1124,2,146.3
783,2019-08-13,28.9,24,606,34.5,1453,0,3.8,1124,.8,199.7
783,2019-08-14,29.5,24.9,539,35,1431,0,5.6,1740,1,281.3
783,2019-08-15,27.6,25.5,600,33.3,1222,0,6.5,1338,1.1,340.3
783,2019-08-16,26.1,22.6,2356,31.3,1500,3,6.3,1559,1.2,300.9
783,2019-08-17,26.7,21.9,106,32,1302,1.5,5.3,2027,1.2,196.9
783,2019-08-18,25.3,20.8,2330,32.2,1510,0,5.5,1751,.8,312.2
783,2019-08-19,25.6,18.7,603,32.9,1500,0,3.5,1146,.7,323.4
783,2019-08-20,26.7,21.2,504,32.6,1432,.5,4.2,910,.8,75.9
783,2019-08-21,26.5,23.6,52,30.8,1306,57,6,1624,.9,185.6
783,2019-08-22,26.8,23.9,841,32.4,1518,47,5.7,824,1.1,306.6
783,2019-08-23,25.1,20.6,2357,30.1,1325,0,4.7,1524,.7,295.3
783,2019-08-24,22.9,17.8,514,30.4,1402,0,5.2,1431,.7,261.6
783,2019-08-25,22.1,19.6,213,26.9,1436,.5,2.8,1621,.6,343.1
783,2019-08-26,24.7,18.8,603,31.7,1345,0,6.3,1353,1.2,208.1
783,2019-08-27,22.8,21.3,734,24.6,110,17,5.1,1325,1,101.3
783,2019-08-28,24.2,21.6,2358,28.1,1325,1,3.2,1429,.5,303.8
783,2019-08-29,23.1,21.2,538,25.6,1358,0,5.8,1429,1.1,194.1
783,2019-08-30,22.9,18.7,2348,29.4,1353,0,6.2,1602,1,331.9
783,2019-08-31,22.3,17.5,303,29.7,1529,0,4.5,1721,.8,270
783,2019-09-01,21.9,18,511,26.2,1224,0,3.1,1537,.6,185.6
783,2019-09-02,21.2,20,609,23.3,1239,5,4.3,1120,.9,78.8
783,2019-09-03,22.9,21,322,26.1,1656,4,4.8,1835,1,106.9
783,2019-09-04,24.4,22.2,259,28.1,1201,5.5,4.7,1136,.8,171.6
783,2019-09-05,24.6,22.1,203,30.4,1416,2,6.3,1324,1.1,146.3
783,2019-09-06,25.5,21.6,316,29.8,1401,.5,5.3,2350,1.4,115.3
783,2019-09-07,25,22.2,2251,27,534,15,12.8,1155,3.2,191.3
783,2019-09-08,25,22,33,28.7,1110,1.5,3.4,1048,.6,81.6
783,2019-09-09,24.8,22.9,614,28.6,1532,13.5,7.2,1739,1.2,109.7
783,2019-09-10,26.6,22.6,537,30.9,1545,0,6.6,1603,1.6,196.9
783,2019-09-11,26.5,22.3,550,32.1,1437,0,4.3,1503,.8,345.9
783,2019-09-12,22.2,19.7,2005,25.4,29,1,5,637,1.6,78.8
783,2019-09-13,23.5,19.4,652,29.9,1438,0,5.1,840,1.2,90
783,2019-09-14,23.6,18.1,542,30.4,1441,0,4.7,1319,1,337.5
783,2019-09-15,24.4,19.7,444,30.9,1433,0,5.2,1719,.7,298.1
783,2019-09-16,23.9,19.9,2341,30.6,1427,0,5.4,1701,.7,320.6
783,2019-09-17,22,16.2,627,30.6,1509,0,5.5,1658,1,295.3
783,2019-09-18,21,13.8,2359,29.4,1315,0,6,1448,1.2,320.6
783,2019-09-19,18.6,10.3,617,28.2,1438,0,5.2,1527,.9,329.1
783,2019-09-20,19.3,13.9,243,25.5,1354,0,4.9,1449,1,39.4
783,2019-09-21,17.8,16.6,144,20.1,1044,54.5,6.5,2349,1.4,84.4
783,2019-09-22,18.9,17,249,21.8,1826,70,9.6,1619,3.2,90
783,2019-09-23,18.9,13.2,2358,25.5,1416,.5,6.4,38,1.2,345.9
783,2019-09-24,17.4,10.7,636,26.2,1411,0,4.6,1452,.7,326.3
783,2019-09-25,18.6,12.3,354,26.2,1457,0,3.7,1203,.7,90
783,2019-09-26,21.1,15.1,554,27.9,1327,0,4,941,.9,14.1
783,2019-09-27,22.6,16.5,558,29.4,1359,0,5.1,906,.8,81.6
783,2019-09-28,24,19,57,29.9,1518,.5,3.8,1627,.7,340.3
783,2019-09-29,23.2,18.4,2350,30.2,1225,0,5.1,1344,.7,326.3
783,2019-09-30,22.7,16.8,619,29.9,1344,0,4.3,1516,.7,185.6
783,2019-10-01,20.7,19.5,423,22.7,837,43.5,4.6,1111,.9,84.4
783,2019-10-02,21,19.4,736,22.8,2317,100,6.8,942,2.2,92.8
783,2019-10-03,22.1,17.9,2358,27.3,1435,1,6.4,1208,1.4,323.4
783,2019-10-04,21.9,17.8,27,29,1422,0,4.5,1719,.8,289.7
783,2019-10-05,17.5,12.2,2330,20.6,1522,0,4.9,1636,1,303.8
783,2019-10-06,18.9,12.6,1,24.7,1415,0,4.3,1029,.7,81.6
783,2019-10-07,16.4,15.5,2152,17.9,18,9,4.9,943,.9,42.2
783,2019-10-08,15.9,8.6,2338,23.3,1158,.5,7,1321,1.1,300.9
783,2019-10-09,12.7,5.9,553,22.2,1355,0,4.7,1525,.8,345.9
783,2019-10-10,15.4,7.4,428,24.3,1357,0,3.2,1254,.6,216.6
783,2019-10-11,17.7,11.3,546,26.4,1344,0,4.3,1318,.7,348.8
783,2019-10-12,18.3,11.5,614,26.3,1452,0,5.9,1029,1,64.7
783,2019-10-13,16.9,11.2,2347,25.1,1413,0,5,924,1.1,95.6
783,2019-10-14,14,8.7,2359,22.7,1200,0,6.8,1253,1,0
783,2019-10-15,11.8,5.5,555,19.7,1356,0,2.9,1701,.4,292.5
783,2019-10-16,14,8.2,523,21.9,1457,0,4.5,1902,.7,323.4
783,2019-10-17,14.2,9.6,59,20.5,1227,0,4,838,.6,50.6
783,2019-10-18,16.4,11.3,106,21.2,1125,.5,3.9,1528,.8,50.6
783,2019-10-19,16.1,11,638,23.6,1330,0,5.8,1149,.8,295.3
783,2019-10-20,15.2,9.4,556,24.5,1454,0,3.5,930,.5,98.4
783,2019-10-21,15.2,8.5,602,24.6,1427,0,3.9,1157,.8,73.1
783,2019-10-22,16.2,8.6,630,24.6,1405,0,4.5,1030,.7,75.9
783,2019-10-23,16.8,13.5,328,20.3,1313,0,4.1,1439,.7,33.8
783,2019-10-24,17.3,12.3,456,24.2,1405,0,5,1331,.8,87.2
783,2019-10-25,16.9,10.1,522,24.6,1207,0,5.6,2357,.9,343.1
783,2019-10-26,12.7,9.4,2357,16.7,1123,0,6.4,223,1.3,329.1
783,2019-10-27,10.1,4.9,631,18.2,1417,0,5.9,1254,.8,343.1
783,2019-10-28,10.9,3.3,619,19.4,1336,0,4.7,1414,.7,253.1
783,2019-10-29,13.6,8.2,2352,19.4,1241,0,6.3,1330,1,281.3
783,2019-10-30,10.9,5.3,408,19.7,1331,0,5.5,1512,.8,323.4
783,2019-10-31,11.8,4,531,21.8,1421,0,4.9,1533,.7,337.5
783,2019-11-01,13.6,8.4,602,23.5,1336,0,5.2,1655,.8,326.3
783,2019-11-02,13.4,6.2,619,22,1456,0,3,1135,.5,59.1
783,2019-11-03,13.3,7.4,2352,22,1313,0,6.5,1345,.7,337.5
783,2019-11-04,12.8,5.8,441,21.2,1342,0,4,1610,.5,345.9
783,2019-11-05,11.7,6.8,2347,20.3,1245,0,5.3,1303,.7,317.8
783,2019-11-06,10.7,4.1,400,20.6,1440,0,4.5,1540,.6,298.1
783,2019-11-07,10.1,4.2,2310,18.3,1253,0,6.8,1559,.8,292.5
783,2019-11-08,6.9,.7,541,15.4,1407,0,6.5,1235,1,317.8
783,2019-11-09,7.7,-.8,702,18.4,1325,0,6.1,1415,.8,329.1
783,2019-11-10,9.6,2.4,131,16.6,1454,10,8.4,1944,1,281.3
783,2019-11-11,11.5,6.8,2358,18.4,1328,.5,6.8,1421,1,312.2
783,2019-11-12,9.7,4.1,718,18.8,1432,0,4.5,1524,.5,289.7
783,2019-11-13,8.6,2,420,13.4,1443,1,6.9,2232,.7,340.3
783,2019-11-14,4.6,-1.2,2338,10.2,5,0,7.9,1412,1.6,337.5
783,2019-11-15,7.2,-2.7,317,17,1422,0,6.4,1441,1,241.9
783,2019-11-16,10.7,4.1,425,19.6,1350,0,3.8,1332,.3,334.7
783,2019-11-17,15.6,8.2,124,20.1,1450,.5,6.6,1323,1.5,165.9
783,2019-11-18,9.5,5.4,2235,19.2,18,5.5,7.6,1348,2.1,329.1
783,2019-11-19,5.7,3.4,2252,8.8,1233,0,6.9,323,1.3,300.9
783,2019-11-20,3,-1.6,2359,10,1358,0,6,1440,1,326.3
783,2019-11-21,6.5,-3.2,640,15.4,1406,0,4.9,1259,.9,95.6
783,2019-11-22,10.8,3.1,543,19.4,1350,0,5.1,950,1,73.1
783,2019-11-23,12.2,3.8,626,20.6,1413,0,5.1,1019,.8,87.2
783,2019-11-24,14,9,643,21.7,1444,0,7.7,1912,1.2,309.4
783,2019-11-25,4.5,.8,2359,10.2,1,0,7.7,537,1.9,11.3
783,2019-11-26,7.9,.2,204,14.9,1435,0,4.5,1050,.7,67.5
783,2019-11-27,7.3,3.3,2347,10.1,1038,0,7.1,1137,1.8,345.9
783,2019-11-28,4.4,-1.9,708,13.2,1331,0,6.9,1623,.7,326.3
783,2019-11-29,3.2,-2.2,713,11,1252,0,6.9,1417,.9,306.6
783,2019-11-30,5.6,-4.4,637,15,1438,0,4.7,1548,.8,326.3
783,2019-12-01,6.4,4.5,2300,7.5,1,3.5,4.6,2325,.6,292.5
783,2019-12-02,4.9,2.1,2042,8.2,1347,0,8.7,1637,1.7,323.4
783,2019-12-03,2.9,-2,2357,8.4,1225,0,5.3,1341,.6,284.1
783,2019-12-04,3.6,-2,19,11.6,1328,0,5.8,1427,.7,331.9
783,2019-12-05,.8,-2.3,2344,5.5,1356,0,7.6,1112,1.6,11.3
783,2019-12-06,-2.7,-7.4,725,2.8,1413,0,7.5,1422,1.1,337.5
783,2019-12-07,1.1,-8.2,204,8.8,1253,0,8,1259,.8,340.3
783,2019-12-08,2.1,-3.1,2342,9.6,1325,0,6,1132,.7,67.5
783,2019-12-09,1.9,-4.9,643,11,1419,0,2.9,1607,.5,202.5
783,2019-12-10,5.9,.2,115,14.5,1427,0,2.8,1332,.2,185.6
783,2019-12-11,6.7,2.4,405,14.6,1228,0,8.5,1408,1.4,315
783,2019-12-12,2.8,-3.6,2357,7.1,1218,0,6.5,1137,1.4,329.1
783,2019-12-13,.6,-5.8,554,9.2,1449,0,3.1,941,.2,39.4
783,2019-12-14,3.7,-1.9,1,9.9,1408,0,7.6,1127,.9,357.2
783,2019-12-15,5.5,-3.8,556,15.2,1405,0,4.1,1110,.3,90
783,2019-12-16,8.2,2.9,130,15.6,1343,0,3.7,1756,.6,202.5
783,2019-12-17,7.8,2.9,48,11,1509,.5,6.1,1828,1.1,334.7
783,2019-12-18,4.3,1.6,2357,7.6,1436,0,7.6,1153,1.7,340.3
783,2019-12-19,2.3,-2.5,2343,7,1306,0,7.8,1512,1.6,315
783,2019-12-20,1.4,-2.8,12,6.3,1444,0,4.9,1304,.7,298.1
783,2019-12-21,0,-4.3,350,5.6,1536,0,3.6,813,.3,90
783,2019-12-22,3,-2.4,8,11.3,1421,0,4,1340,.6,59.1
783,2019-12-23,4.5,-2.2,118,10.4,1351,0,5.9,1511,1,351.6
783,2019-12-24,2.8,-1.7,2313,11,1502,0,3.1,724,.1,0
783,2019-12-25,4.9,-3.5,616,14.6,1459,0,6.9,1550,.7,329.1
783,2019-12-26,4.8,2.7,2321,7.7,1042,0,8,1531,1.4,326.3
783,2019-12-27,2.5,-2.3,2132,6.6,1258,0,7.6,1506,1.7,292.5
783,2019-12-28,.7,-5.3,729,9,1415,0,3,1211,.4,104.1
783,2019-12-29,3.4,-2.6,219,6.2,2148,1,5.1,1825,1.3,64.7
783,2019-12-30,6.3,1.3,2356,12.4,1326,0,9.1,2329,1.7,300.9
783,2019-12-31,-2.8,-6.5,2301,1.3,1,0,9.7,411,2.6,303.8
783,2020-01-01,-1.7,-7.8,223,5.6,1419,0,6.2,1610,.5,298.1
783,2020-01-02,.6,-5.4,629,8.5,1338,0,5.7,1419,.6,295.3
783,2020-01-03,1.7,-3.4,632,8.6,1451,0,6.2,1413,.8,348.8
783,2020-01-04,.8,-5.1,429,9.7,1323,0,8.2,1339,.6,317.8
783,2020-01-05,2.1,-6.1,724,10.8,1515,0,2.9,1303,.2,106.9
783,2020-01-06,6.5,3,227,9.4,2335,0,4.1,1025,1.1,101.3
783,2020-01-08,5,4,2310,10.4,1,1.5,9.3,752,2.7,303.8
783,2020-01-09,2.9,-1.8,2349,6.1,1341,0,6.7,1000,1.7,317.8
783,2020-01-10,.9,-4.6,635,9.6,1441,0,6.5,1714,.7,298.1
783,2020-01-11,2.2,-3.9,605,8.2,1233,0,7.3,1958,1.1,298.1
783,2020-01-12,3.2,1,453,5.4,1040,0,7.3,1623,1.3,306.6
783,2020-01-13,1.9,-2.8,2152,5.4,1103,0,7.6,1404,1.4,354.4
783,2020-01-14,1.5,-1.6,2253,7,1415,0,5.5,1505,.7,306.6
783,2020-01-15,-.6,-5.1,607,5.7,1333,0,6.6,1333,.8,303.8
783,2020-01-16,1.4,-4.5,140,7.5,1434,0,6.2,1705,.7,306.6
783,2020-01-17,1.6,-3.3,2348,7.6,1401,0,6.6,1339,.9,306.6
783,2020-01-18,-.1,-6.1,420,7.8,1427,0,7.4,1205,1,317.8
783,2020-01-19,1,-3.7,137,7.3,1521,0,5,1653,.2,281.3
783,2020-01-20,2.6,-2.7,557,8.3,1157,0,7.2,1048,1,348.8
783,2020-01-21,2.3,-5.5,719,10,1538,0,5.3,144,.5,351.6
783,2020-01-22,4.7,1.5,1,7,2356,6.5,4.4,1659,.7,104.1
783,2020-01-23,7,2.6,2358,12.7,1518,1,5.2,1617,.7,334.7
783,2020-01-24,4.7,-1.7,755,12.7,1525,0,5.4,1549,.5,323.4
783,2020-01-25,5.9,1.3,137,11.1,1415,0,4,1149,.3,101.3
783,2020-01-26,7.2,.8,737,11.9,1527,0,4.4,1528,.8,25.3
783,2020-01-27,6.2,4.1,2301,8.7,50,10.5,6,1834,1.3,343.1
783,2020-01-28,7.3,3,708,12.9,1518,0,4.5,28,1.1,337.5
783,2020-01-29,6.4,5,543,9.5,1401,.5,5,1735,.9,303.8
783,2020-01-30,5.8,2.9,623,11,1415,0,6.6,1703,1.2,306.6
783,2020-01-31,3.3,-2.6,2351,8,1357,0,6.1,1438,.8,300.9
783,2020-02-01,1.7,-4.6,604,9.3,1450,0,5.2,1634,.3,320.6
783,2020-02-02,2,-3,621,9.2,1519,0,5.4,1749,.7,323.4
783,2020-02-03,.8,-4,2358,6.4,1218,0,7.6,1549,1,329.1
783,2020-02-04,.4,-6.5,716,8.1,1413,0,5.3,1250,.7,334.7
783,2020-02-05,-2.2,-6,2349,1.5,1346,0,9.3,958,2.4,348.8
783,2020-02-06,-2.8,-8.7,419,2.7,1457,0,4.9,1725,.7,298.1
783,2020-02-07,0,-6.6,700,5.4,1339,0,7.4,1420,1.1,295.3
783,2020-02-08,2.1,-2.9,2353,7,1431,0,9,1547,1.7,351.6
783,2020-02-09,.9,-4.1,148,7.4,1359,0,6.2,1229,1.1,306.6
783,2020-02-10,3.2,-4.1,38,13.2,1507,0,5.9,1440,.7,284.1
783,2020-02-11,6.6,-3.6,630,14.8,1456,0,5.1,1412,.9,210.9
783,2020-02-12,9.9,8.2,345,12.4,1411,10.5,6.8,1704,1.1,253.1
783,2020-02-13,7.7,2.9,2223,11.2,1509,0,3.7,414,.8,250.3
783,2020-02-14,9.2,2.8,713,19,1626,0,3.1,1041,.5,90
783,2020-02-15,9.9,2.8,724,18.5,1225,3.5,5.3,1226,.8,157.5
783,2020-02-16,1.5,-1,2019,7.1,1,7,9.1,1445,2.9,317.8
783,2020-02-17,-2,-4.4,2222,.6,1343,9,9.6,1752,2.4,354.4
783,2020-02-18,-.1,-4,2317,4.8,1509,0,5.9,1148,1.1,295.3
783,2020-02-19,2.5,-5.2,346,10.9,1528,0,4.9,1552,.5,295.3
783,2020-02-20,5.7,-1.5,647,14.2,1540,0,3.6,1154,.6,67.5
783,2020-02-21,8.3,-.5,644,16.6,1446,4,6.4,1253,1.2,174.4
783,2020-02-22,7.3,2.7,2352,11.6,1246,1,9.2,1636,2.2,300.9
783,2020-02-23,3.7,-2.2,703,10.9,1524,0,4.9,1509,.9,225
783,2020-02-24,7.3,-3,356,16.2,1446,1,3.9,954,1,84.4
783,2020-02-25,11.4,9.4,1,14.8,1400,5.5,4.7,1415,.9,208.1
783,2020-02-26,8.8,3.1,2358,15.2,1511,.5,8.7,1458,1.3,343.1
783,2020-02-27,5.8,-1.2,650,13.3,1627,0,4,1759,.8,286.9
783,2020-02-28,6.4,4.3,18,7.9,1026,3,4.5,1209,1.1,123.8
783,2020-02-29,8,2.9,2358,14.7,1617,0,4.3,1728,1,298.1
783,2020-03-01,5.9,.2,711,12.4,1346,0,5.4,1732,1,317.8
783,2020-03-02,5.6,1.6,2339,9.9,1453,0,8,1507,2.3,337.5
783,2020-03-03,6.7,-.7,349,14.6,1318,0,6.4,1415,1.4,227.8
783,2020-03-04,4.7,.4,2228,8.9,1158,0,10.1,1715,3,340.3
783,2020-03-05,3.1,-3,2348,9.3,1450,0,7.5,1514,1.9,298.1
783,2020-03-06,4.2,-5.5,602,14,1517,0,3.9,957,.8,56.3
783,2020-03-07,4.6,1.5,226,7.9,1719,5,4.3,1202,.8,95.6
783,2020-03-08,8.4,3.1,704,17.7,1618,0,4.5,1159,1.1,47.8
783,2020-03-09,8.5,1.9,617,13.9,1412,4,5.3,1413,1,45
783,2020-03-10,6.8,4.1,2353,9.5,125,5,9.2,1655,2.4,317.8
783,2020-03-11,5,-.7,2356,9.8,1441,0,9.5,1246,2.3,340.3
783,2020-03-12,5.8,-3.7,557,16.8,1550,0,5.9,1614,.9,194.1
783,2020-03-13,7,1.5,334,14.1,1459,0,8.7,1308,2,303.8
783,2020-03-14,4.9,-.3,659,10.6,1405,0,8.5,1116,2,19.7
783,2020-03-15,5.7,-.4,634,12.8,1142,0,11,2038,2.8,315
783,2020-03-16,4.7,-.8,704,12.3,1543,0,8,2,1.3,329.1
783,2020-03-17,7.4,-2,613,18.4,1514,0,8.8,1305,1.4,250.3
783,2020-03-18,10.6,2.9,221,20.1,1652,0,6,1701,1,236.3
783,2020-03-19,8.7,4.1,621,13.7,908,0,11.6,1532,2.3,331.9
783,2020-03-20,9.7,1.7,653,16.5,1344,0,6.3,1504,1.5,253.1
783,2020-03-21,12.9,2.1,626,23.3,1505,0,6.7,1605,1.5,182.8
783,2020-03-22,13.7,8.3,2357,21,1434,0,7.8,1645,2,340.3
783,2020-03-23,9.3,.6,624,17.6,1411,0,7.5,1306,1.5,250.3
783,2020-03-24,9,.1,555,19.9,1547,0,5.7,1648,.9,272.8
783,2020-03-25,13.2,2.2,555,21.5,1337,0,7,1442,1.3,219.4
783,2020-03-26,13.4,9.2,407,16.3,1701,17,4.5,949,1,42.2
783,2020-03-27,10.6,5,2333,15.6,452,5.5,7.5,1519,2.2,270
783,2020-03-28,6.7,1.9,2349,11.1,1611,0,6.7,1235,1.5,323.4
783,2020-03-29,7.6,-1.3,439,16.5,1443,0,6.3,1621,1.1,309.4
